datetime,odba,odba_max,temp,nest,awake,asleep,odba_z
03-May-2015 00:00:00,0,0,31.17,Nest,0,1,-0.551116784346756
03-May-2015 00:01:00,0,0.06,31.17,Nest,0,1,-0.551116784346756
03-May-2015 00:02:00,0.06,0.06,31.29,Nest,0,1,-0.451641614332694
03-May-2015 00:03:00,0.06,0.06,31.29,Nest,0,1,-0.451641614332694
03-May-2015 00:04:00,0.06,0.06,31.17,Nest,0,1,-0.451641614332694
03-May-2015 00:05:00,0,0.06,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:06:00,0.06,0.07,31.29,Nest,0,1,-0.451641614332694
03-May-2015 00:07:00,0,0.13,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:08:00,0,0.07,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:09:00,0,0.07,31.17,Nest,0,1,-0.551116784346756
03-May-2015 00:10:00,0,0.07,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:11:00,0,0.07,31.17,Nest,0,1,-0.551116784346756
03-May-2015 00:12:00,0,0.07,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:13:00,0,0.07,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:14:00,0,0.89,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:15:00,0,0.2,31.17,Nest,0,1,-0.551116784346756
03-May-2015 00:16:00,0,0.13,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:17:00,0,0.13,31.29,Nest,0,1,-0.551116784346756
03-May-2015 00:18:00,0,0.07,31.05,Nest,0,1,-0.551116784346756
03-May-2015 00:19:00,0,0.12,30.92,Nest,0,1,-0.551116784346756
03-May-2015 00:20:00,0,0.18,31.05,Nest,0,1,-0.551116784346756
03-May-2015 00:21:00,0.06,0.18,30.8,Nest,0,1,-0.451641614332694
03-May-2015 00:22:00,0.06,0.12,30.92,Nest,0,1,-0.451641614332694
03-May-2015 00:23:00,0.06,0.12,30.92,Nest,0,1,-0.451641614332694
03-May-2015 00:24:00,0,0.12,30.8,Nest,0,1,-0.551116784346756
