datetime,odba,odba_max,temp,nest,awake,asleep,odba_z
03-May-2015 00:00:00,0,0.24,23.6,Nest,0,1,-0.659219318044781
03-May-2015 00:01:00,0.0600000000000001,0.19,23.84,Nest,0,1,-0.58145323050709
03-May-2015 00:02:00,0.14,0.2,23.6,Nest,0,1,-0.477765113790169
03-May-2015 00:03:00,0,0.13,23.6,Nest,0,1,-0.659219318044781
03-May-2015 00:04:00,0.0600000000000001,0.58,23.6,Nest,0,1,-0.58145323050709
03-May-2015 00:05:00,0.19,0.44,23.35,Nest,0,1,-0.412960040842094
03-May-2015 00:06:00,0.0600000000000001,0.13,23.11,Nest,0,1,-0.58145323050709
03-May-2015 00:07:00,0.0600000000000001,0.13,22.5,Out,0,1,-0.58145323050709
03-May-2015 00:08:00,0,0.12,22.01,Out,0,1,-0.659219318044781
03-May-2015 00:09:00,0.13,0.44,22.01,Out,0,1,-0.490726128379784
03-May-2015 00:10:00,0.25,0.25,22.01,Out,1,0,-0.335193953304403
03-May-2015 00:11:00,0,1.5,22.01,Out,0,1,-0.659219318044781
03-May-2015 00:12:00,0.31,1.19,22.26,Out,1,0,-0.257427865766713
03-May-2015 00:13:00,0.37,0.49,23.6,Nest,1,0,-0.179661778229022
03-May-2015 00:14:00,0,0.0600000000000001,24.7,Nest,0,1,-0.659219318044781
03-May-2015 00:15:00,0,0.19,25.43,Nest,0,1,-0.659219318044781
03-May-2015 00:16:00,0.24,1.45,26.04,Nest,1,0,-0.348154967894018
03-May-2015 00:17:00,1.2,2.25,25.92,Nest,1,0,0.89610243270903
03-May-2015 00:18:00,1.19,1.88,24.33,Nest,1,0,0.883141418119415
03-May-2015 00:19:00,0.51,1.58,23.97,Nest,1,0,0.00179242602558896
03-May-2015 00:20:00,0,0.57,24.94,Nest,0,1,-0.659219318044781
03-May-2015 00:21:00,0.44,0.94,25.43,Nest,1,0,-0.0889346761017167
03-May-2015 00:22:00,0.06,1.44,25.92,Nest,0,1,-0.58145323050709
03-May-2015 00:23:00,0,0.07,26.41,Nest,0,1,-0.659219318044781
03-May-2015 00:24:00,0,0.07,26.41,Nest,0,1,-0.659219318044781
03-May-2015 00:25:00,0.06,0.12,26.77,Nest,0,1,-0.58145323050709
03-May-2015 00:26:00,0.24,0.25,26.9,Nest,1,0,-0.348154967894018
03-May-2015 00:27:00,0,0.0599999999999999,27.26,Nest,0,1,-0.659219318044781
03-May-2015 00:28:00,0,0.57,27.26,Nest,0,1,-0.659219318044781
03-May-2015 00:29:00,0.07,0.5,27.38,Nest,0,1,-0.568492215917475
03-May-2015 00:30:00,0,0.07,27.38,Nest,0,1,-0.659219318044781
