datetime,odba,odba_mean,odba_max,temp,nest,awake,asleep,odba_z
12/04/2020 10:03:17.000,0.370166666666667,0.19,1.5,10.29,Out,1,0,0.362142363339188
12/04/2020 10:04:17.000,0.373,0.31,1.26,10.29,Out,1,0,0.370973161336015
12/04/2020 10:05:17.000,0.244166666666667,0.12,0.75,10.29,Out,1,0,-0.0305684181667415
12/04/2020 10:06:17.000,0.258333333333333,0.24,0.69,10.05,Out,1,0,0.0135855718173908
12/04/2020 10:07:17.000,0.273833333333333,0.44,0.75,10.05,Out,1,0,0.0618952314470883
12/04/2020 10:08:17.000,0.157833333333333,0.24,0.38,9.92,Out,0,1,-0.299648027717101
12/04/2020 10:09:17.000,0.167333333333333,0.18,0.44,9.8,Out,0,1,-0.270038881492447
12/04/2020 10:10:17.000,0.319,0.18,1.19,9.8,Out,1,0,0.202668540690616
12/04/2020 10:11:17.000,0.232333333333333,0.0600000000000001,0.63,9.8,Out,1,0,-0.0674499862711345
12/04/2020 10:12:17.000,0.249666666666667,0.19,0.5,9.8,Out,1,0,-0.0134262808787846
12/04/2020 10:13:17.000,0.217833333333333,0.06,0.5,9.8,Out,1,0,-0.112642893666658
12/04/2020 10:14:17.000,0.301833333333333,0.19,0.88,9.8,Out,1,0,0.149164294003962
12/04/2020 10:15:17.000,0.243166666666667,0.25,0.57,9.8,Out,1,0,-0.0336851704009158
12/04/2020 10:16:17.000,0.263333333333333,0.19,0.56,9.8,Out,1,0,0.0291693329882609
12/04/2020 10:17:17.000,0.144,0.07,0.64,9.8,Out,0,1,-0.342763100289841
12/04/2020 10:18:17.000,0.0986666666666667,0,0.19,9.8,Out,0,1,-0.484055868239065
12/04/2020 10:19:17.000,0.117833333333333,0.0599999999999999,0.19,9.8,Out,0,1,-0.424318117084063
12/04/2020 10:20:17.000,0.0913333333333333,0,0.19,9.68,Out,0,1,-0.506912051289675
12/04/2020 10:21:17.000,0.0723333333333334,0,0.18,9.8,Out,0,1,-0.566130343738981
12/04/2020 10:22:17.000,0.18,0.25,0.5,9.8,Out,0,1,-0.230560019859576
12/04/2020 10:23:17.000,0.192833333333333,0.06,0.44,10.05,Out,0,1,-0.19056169952101
12/04/2020 10:24:17.000,0.216333333333333,0.43,0.43,10.05,Out,1,0,-0.11731802201792
12/04/2020 10:25:17.000,0.2505,0.37,0.44,10.17,Out,1,0,-0.0108289873503061
12/04/2020 10:26:17.000,0.326833333333333,0.82,1.01,10.05,Out,1,0,0.227083099858313
12/04/2020 10:27:17.000,0.179666666666667,0.06,0.56,10.05,Out,0,1,-0.231598937270967
12/04/2020 10:28:17.000,0.278833333333333,0.12,0.75,10.05,Out,1,0,0.0774789926179584
12/04/2020 10:29:17.000,0.211333333333333,0.06,1.51,10.05,Out,1,0,-0.132901783188789
12/04/2020 10:30:17.000,0.2445,0.13,0.75,10.17,Out,1,0,-0.0295295007553501
12/04/2020 10:31:17.000,0.277166666666667,0.25,1.31,10.17,Out,1,0,0.0722844055610019
12/04/2020 10:32:17.000,0.0965,0.18,0.94,10.29,Out,0,1,-0.490808831413109
12/04/2020 10:33:17.000,0.138666666666667,0.12,0.57,10.29,Out,0,1,-0.359385778872103
12/04/2020 10:34:17.000,0.382,1.44,1.44,10.29,Out,1,0,0.399023931443581
12/04/2020 10:35:17.000,0.2005,0.32,0.51,10.41,Out,0,1,-0.166666599059008
12/04/2020 10:36:17.000,0.334666666666667,1.62,1.81,10.66,Out,1,0,0.251497659026009
12/04/2020 10:37:17.000,0.3405,0.39,1.19,10.66,Out,1,0,0.269678713725358
12/04/2020 10:38:17.000,0.248833333333333,0.18,0.38,10.66,Out,1,0,-0.0160235744072629
12/04/2020 10:39:17.000,0.0878333333333334,0.06,0.31,10.66,Out,0,1,-0.517820684109284
12/04/2020 10:40:17.000,0.145666666666667,0.43,0.43,10.78,Out,0,1,-0.337568513232885
12/04/2020 10:41:17.000,0.323166666666667,0.12,1.32,10.78,Out,1,0,0.215655008333008
12/04/2020 10:42:17.000,0.951833333333333,0.94,1.58,10.78,Out,1,0,2.17505324621709
12/04/2020 10:43:17.000,0.387666666666667,0.37,1.2,10.9,Out,1,0,0.416685527437234
12/04/2020 10:44:17.000,0.344333333333333,0.19,0.87,11.02,Out,1,0,0.281626263956358
12/04/2020 10:45:17.000,0.293333333333333,0.51,0.88,10.9,Out,1,0,0.122671900013482
12/04/2020 10:46:17.000,0.305666666666667,0.32,0.62,10.78,Out,1,0,0.161111844234962
12/04/2020 10:47:17.000,0.298166666666667,0.12,0.88,10.78,Out,1,0,0.137736202478657
12/04/2020 10:48:17.000,0.288166666666667,0.25,0.87,10.66,Out,1,0,0.106568680136916
12/04/2020 10:49:17.000,0.343666666666667,0.0600000000000001,1.5,10.66,Out,1,0,0.279548429133576
12/04/2020 10:50:17.000,0.252333333333333,0.13,0.75,10.29,Out,1,0,-0.00511494158765399
12/04/2020 10:51:17.000,0.212166666666667,0.06,0.99,10.53,Out,1,0,-0.130304489660311
12/04/2020 10:52:17.000,0.1805,0.13,0.63,10.78,Out,0,1,-0.229001643742489
12/04/2020 10:53:17.000,0.143333333333333,0,0.64,10.66,Out,0,1,-0.344840935112624
12/04/2020 10:54:17.000,0.0933333333333334,0.12,0.25,10.53,Out,0,1,-0.500678546821326
12/04/2020 10:55:17.000,0.169,0.06,0.82,10.66,Out,0,1,-0.26484429443549
12/04/2020 10:56:17.000,0.286166666666667,0.12,1,10.78,Out,1,0,0.100335175668568
12/04/2020 10:57:17.000,0.1795,0.18,0.88,10.78,Out,0,1,-0.232118395976663
12/04/2020 10:58:17.000,0.53,0.12,1.57,10.78,Out,1,0,0.860303262101339
12/04/2020 10:59:17.000,0.289166666666667,0.13,1.69,10.66,Out,1,0,0.10968543237109
12/04/2020 11:00:17.000,0.047,0,0.12,10.41,Out,0,1,-0.645088067004724
12/04/2020 11:01:17.000,0.031,0.06,0.12,10.29,Out,0,1,-0.694956102751509
12/04/2020 11:02:17.000,0.0329999999999999,0,0.06,10.05,Out,0,1,-0.688722598283161
12/04/2020 11:03:17.000,0.124666666666667,0.0599999999999999,0.5,9.8,Out,0,1,-0.40302031015054
12/04/2020 11:04:17.000,0.622,0.06,1.95,9.8,Out,1,0,1.14704446764535
12/04/2020 11:05:17.000,0.442833333333333,0.37,1.49,11.27,Out,1,0,0.588626359022502
12/04/2020 11:06:17.000,1.7095,0.82,9.75,13.22,Out,1,0,4.53651252230962
12/04/2020 11:07:17.000,1.08883333333333,1.56,3.13,14.32,Out,1,0,2.60204830229893
12/04/2020 11:08:17.000,1.16583333333333,1.01,5.7,15.17,Out,1,0,2.84203822433034
12/04/2020 11:09:17.000,0.656166666666667,0.94,2.87,16.15,Out,1,0,1.25353350231296
12/04/2020 11:10:17.000,0.278166666666667,0.33,0.8,17.01,Out,1,0,0.0754011577951763
12/04/2020 11:11:17.000,0.910666666666666,0.57,6.19,17.62,Out,1,0,2.04674694591026
12/04/2020 11:12:17.000,0.483,0.19,3.51,18.1,Out,1,0,0.713815907095159
12/04/2020 11:13:17.000,0.210166666666667,0.06,0.63,18.47,Out,1,0,-0.136537994128659
12/04/2020 11:14:17.000,0.357166666666667,0.18,3.18,18.59,Out,1,0,0.321624584294925
12/04/2020 11:15:17.000,0.164166666666667,0,0.62,19.08,Nest,0,1,-0.279908596900665
12/04/2020 11:16:17.000,0.093,0.13,0.56,19.57,Nest,0,1,-0.501717464232718
12/04/2020 11:17:17.000,0.136833333333333,0.18,0.51,20.3,Nest,0,1,-0.365099824634756
12/04/2020 11:18:17.000,1.363,0.44,8.06,20.79,Nest,1,0,3.45655787316832
12/04/2020 11:19:17.000,1.068,0.19,3.99,19.81,Nest,1,0,2.53711596408698
12/04/2020 11:20:17.000,0.594,1.5,2.63,17.37,Out,1,0,1.05977540508848
12/04/2020 11:21:17.000,0.2805,0.44,0.8,16.52,Out,1,0,0.0826735796749153
12/04/2020 11:22:17.000,0.204666666666667,0.12,0.7,16.64,Out,1,0,-0.153680131416616
12/04/2020 11:23:17.000,0.2035,0.31,0.56,17.13,Out,0,1,-0.157316342356486
12/04/2020 11:24:17.000,0.250833333333333,0.25,0.5,17.74,Out,1,0,-0.00979006993891489
12/04/2020 11:25:17.000,0.618166666666667,0.39,2.82,18.23,Out,1,0,1.13509691741435
12/04/2020 11:26:17.000,1.1745,1,5.62,17.62,Out,1,0,2.86905007702651
12/04/2020 11:27:17.000,0.728666666666667,0.76,2.07,17.49,Out,1,0,1.47949803929058
12/04/2020 11:28:17.000,0.567,0.62,1.45,17.74,Out,1,0,0.975623094765778
12/04/2020 11:29:17.000,0.876,2.06,2.12,18.59,Out,1,0,1.93869953512556
12/04/2020 11:30:17.000,0.695666666666667,0.38,1.75,19.57,Nest,1,0,1.37664521556284
12/04/2020 11:31:17.000,0.449666666666667,0.18,1.05,20.18,Nest,1,0,0.609924165956024
12/04/2020 11:32:17.000,0.2025,0.33,1.13,20.55,Nest,0,1,-0.16043309459066
12/04/2020 11:33:17.000,0.166,0.06,1.14,21.03,Nest,0,1,-0.274194551138013
12/04/2020 11:34:17.000,0.687333333333333,0.37,2.32,21.52,Nest,1,0,1.35067228027805
12/04/2020 11:35:17.000,0.584166666666667,2.19,2.69,21.77,Nest,1,0,1.02912734145244
12/04/2020 11:36:17.000,0.14,0.06,0.52,22.01,Nest,0,1,-0.355230109226538
12/04/2020 11:37:17.000,0.0521666666666667,0.07,0.14,22.01,Nest,0,1,-0.628984847128158
12/04/2020 11:38:17.000,0.019,0.0599999999999999,0.06,22.01,Nest,0,1,-0.732357129561597
12/04/2020 11:39:17.000,0.016,0,0.12,22.13,Nest,0,1,-0.741707386264119
12/04/2020 11:40:17.000,0.027,0,0.12,22.62,Nest,0,1,-0.707423111688205
12/04/2020 11:41:17.000,0.234333333333333,0,1.06,22.99,Nest,1,0,-0.0612164818027865
12/04/2020 11:42:17.000,0.4285,0.44,1.5,23.11,Nest,1,0,0.543952910332675
12/04/2020 11:43:17.000,0.2335,0,1.2,23.35,Nest,1,0,-0.0638137753312643
12/04/2020 11:44:17.000,0.001,0,0.06,23.48,Nest,0,1,-0.78845866977673
12/04/2020 11:45:17.000,0.452333333333333,0.94,1.11,23.48,Nest,1,0,0.618235505247155
12/04/2020 11:46:17.000,0.538833333333334,1.19,1.38,23.48,Nest,1,0,0.887834573503211
12/04/2020 11:47:17.000,0.0758333333333333,0,0.19,23.6,Nest,0,1,-0.555221710919372
12/04/2020 11:48:17.000,0.024,0.0599999999999999,0.12,23.72,Nest,0,1,-0.716773368390727
12/04/2020 11:49:17.000,0.00799999999999999,0,0.18,23.97,Nest,0,1,-0.766641404137512
12/04/2020 11:50:17.000,0.003,0,0.0599999999999999,23.97,Nest,0,1,-0.782225165308382
12/04/2020 11:51:17.000,0.001,0,0.06,23.97,Nest,0,1,-0.78845866977673
12/04/2020 11:52:17.000,0.032,0.0599999999999999,0.12,23.97,Nest,0,1,-0.691839350517335
12/04/2020 11:53:17.000,0.048,0,0.12,24.09,Nest,0,1,-0.64197131477055
12/04/2020 11:54:17.000,0.0633333333333334,0.06,0.32,23.97,Nest,0,1,-0.594181113846548
12/04/2020 11:55:17.000,0.065,0.06,0.2,23.97,Nest,0,1,-0.588986526789591
12/04/2020 11:56:17.000,0.007,0,0.06,23.97,Nest,0,1,-0.769758156371686
12/04/2020 11:57:17.000,0.00699999999999999,0,0.18,24.09,Nest,0,1,-0.769758156371686
12/04/2020 11:58:17.000,0.086,0.18,0.38,24.09,Nest,0,1,-0.523534729871936
12/04/2020 11:59:17.000,0.289,0.38,0.45,24.09,Nest,1,0,0.109165973665395
12/04/2020 12:00:17.000,0.257,0.19,0.57,24.09,Nest,1,0,0.00942990217182552
12/04/2020 12:01:17.000,0.0323333333333334,0.06,0.26,23.97,Nest,0,1,-0.690800433105943
12/04/2020 12:02:17.000,0.024,0.0600000000000001,0.12,23.97,Nest,0,1,-0.716773368390727
12/04/2020 12:03:17.000,0.029,0.06,0.12,23.97,Nest,0,1,-0.701189607219857
12/04/2020 12:04:17.000,0.162166666666667,0.12,0.82,23.97,Nest,0,1,-0.286142101369013
12/04/2020 12:05:17.000,0.0035,0,0.07,23.97,Nest,0,1,-0.780666789191295
12/04/2020 12:06:17.000,0.0138333333333333,0,0.07,23.97,Nest,0,1,-0.748460349438163
12/04/2020 12:07:17.000,0.0175,0,0.07,23.97,Nest,0,1,-0.737032257912858
12/04/2020 12:08:17.000,0.00733333333333333,0,0.07,23.97,Nest,0,1,-0.768719238960294
12/04/2020 12:09:17.000,0.0401666666666667,0,0.32,23.84,Nest,0,1,-0.666385873938247
12/04/2020 12:10:17.000,0.0676666666666667,0.0600000000000001,0.37,23.97,Nest,0,1,-0.58067518749846
12/04/2020 12:11:17.000,0.042,0.0599999999999999,0.12,24.09,Nest,0,1,-0.660671828175594
12/04/2020 12:12:17.000,0.032,0.06,0.06,23.97,Nest,0,1,-0.691839350517334
12/04/2020 12:13:17.000,0.284,0.38,0.82,23.97,Nest,1,0,0.0935822124945244
12/04/2020 12:14:17.000,0.029,0.0600000000000001,0.12,23.97,Nest,0,1,-0.701189607219857
12/04/2020 12:15:17.000,0.0203333333333334,0,0.13,24.09,Nest,0,1,-0.728201459916032
12/04/2020 12:16:17.000,0.262833333333333,0.26,0.81,23.97,Nest,1,0,0.027610956871174
12/04/2020 12:17:17.000,0.135333333333333,0.0599999999999999,0.62,24.09,Nest,0,1,-0.369774952986017
12/04/2020 12:18:17.000,0.4265,0.19,2.06,23.97,Nest,1,0,0.537719405864326
12/04/2020 12:19:17.000,1.77883333333333,2.06,6.13,23.97,Nest,1,0,4.75260734387902
12/04/2020 12:20:17.000,1.43983333333333,2.5,4.31,21.77,Nest,1,0,3.69602833649402
12/04/2020 12:21:17.000,2.37916666666667,0.94,11.38,17.62,Out,1,0,6.62369760179484
12/04/2020 12:22:17.000,1.34883333333333,11.94,11.94,15.54,Out,1,0,3.41240388318419
12/04/2020 12:23:17.000,0.655333333333333,0.5,3.38,15.17,Out,1,0,1.25093620878449
12/04/2020 12:24:17.000,0.214833333333333,0.12,0.5,15.91,Out,1,0,-0.12199315036918
12/04/2020 12:25:17.000,0.7565,0.44,1.81,16.4,Out,1,0,1.56624764314176
12/04/2020 12:26:17.000,0.517333333333333,0.75,1.95,17.01,Out,1,0,0.820824400468468
12/04/2020 12:27:17.000,0.257,0.12,0.75,16.15,Out,1,0,0.00942990217182518
12/04/2020 12:28:17.000,0.31,0.13,1.31,16.03,Out,1,0,0.17461777058305
12/04/2020 12:29:17.000,0.268166666666667,0.45,0.74,16.27,Out,1,0,0.0442336354534357
12/04/2020 12:30:17.000,0.533,0.19,1.75,16.52,Out,1,0,0.869653518803861
12/04/2020 12:31:17.000,0.587333333333333,0.06,3.87,16.27,Out,1,0,1.03899705686065
12/04/2020 12:32:17.000,0.2555,0.13,0.57,15.05,Out,1,0,0.00475477382056428
12/04/2020 12:33:17.000,0.738833333333333,2.31,3.19,14.81,Out,1,0,1.51118502033802
12/04/2020 12:34:17.000,0.399666666666667,0.26,1.43,14.81,Out,1,0,0.454086554247322
12/04/2020 12:35:17.000,0.273666666666667,0.31,2.5,15.66,Out,1,0,0.0613757727413924
12/04/2020 12:36:17.000,0.4765,0.18,1.62,16.4,Out,1,0,0.693557017573028
12/04/2020 12:37:17.000,1.18916666666667,0.3,9.57,17.01,Out,1,0,2.91476244312773
