datetime,odba,odba_mean,odba_max,temp,nest,awake,asleep,odba_z
12/04/2020 12:03:31.000,1.23983333333333,1.43,3.69,19.33,Out,1,0,4.74625131301685
12/04/2020 12:04:31.000,0.868666666666667,1.25,4.88,16.4,Out,1,0,3.14086233392062
12/04/2020 12:05:31.000,0.310666666666666,0.3,1.69,15.05,Out,1,0,0.727372301583748
12/04/2020 12:06:31.000,0.126,0,0.69,16.15,Out,0,1,-0.0713573745898614
12/04/2020 12:07:31.000,0.0216666666666667,0,0.12,17.98,Out,0,1,-0.522625224124772
12/04/2020 12:08:31.000,0.0396666666666667,0.12,0.13,19.33,Out,0,1,-0.444770706952615
12/04/2020 12:09:31.000,0.127833333333333,0.13,0.32,20.3,Out,0,1,-0.0634277478408463
12/04/2020 12:10:31.000,0.159,0.13,0.94,21.03,Nest,0,1,0.0713759068924264
12/04/2020 12:11:31.000,0.340666666666667,0.69,0.82,21.52,Nest,1,0,0.857129830204011
12/04/2020 12:12:31.000,0.146,0.37,0.37,22.01,Nest,0,1,0.015147644490312
12/04/2020 12:13:31.000,0.208333333333333,0.07,1.06,22.01,Nest,1,0,0.284754953956856
12/04/2020 12:14:31.000,0.131166666666667,0.14,0.69,22.01,Nest,0,1,-0.0490102446608169
12/04/2020 12:15:31.000,0.104,0.27,0.39,22.01,Nest,0,1,-0.166512895578054
12/04/2020 12:16:31.000,0.326,0,1.45,21.52,Nest,1,0,0.793692816211883
12/04/2020 12:17:31.000,0.160666666666667,0,0.44,21.4,Nest,0,1,0.078584658482441
12/04/2020 12:18:31.000,0.181833333333333,0.13,0.57,21.89,Nest,0,1,0.170135803675625
12/04/2020 12:19:31.000,0.232166666666667,0.25,0.56,22.01,Nest,1,0,0.387840101694064
12/04/2020 12:20:31.000,0.317333333333333,0.38,0.5,22.01,Nest,1,0,0.756207307943806
12/04/2020 12:21:31.000,0.0473333333333333,0,0.19,22.01,Nest,0,1,-0.411610449638548
12/04/2020 12:22:31.000,0.250833333333333,0.44,0.69,21.89,Nest,1,0,0.468578119502227
12/04/2020 12:23:31.000,0.1005,0,0.62,21.52,Nest,0,1,-0.181651273917084
12/04/2020 12:24:31.000,0.0893333333333333,0,0.68,21.03,Nest,0,1,-0.229949909570182
12/04/2020 12:25:31.000,0.2115,0.19,0.57,21.03,Nest,1,0,0.298451581977884
12/04/2020 12:26:31.000,0.112666666666667,0.19,0.32,20.79,Out,0,1,-0.129027387309978
12/04/2020 12:27:31.000,0.243333333333333,0.0600000000000001,1.82,20.67,Out,1,0,0.436138737347162
12/04/2020 12:28:31.000,0.190333333333333,0.06,0.43,20.67,Out,0,1,0.206900436784699
12/04/2020 12:29:31.000,0.5285,0.26,5.88,21.03,Nest,1,0,1.66955613439865
12/04/2020 12:30:31.000,0.803,0.5,3.38,20.79,Out,1,0,2.85683752127404
12/04/2020 12:31:31.000,0.7165,0.62,2.74,19.94,Out,1,0,2.48270331375229
12/04/2020 12:32:31.000,0.774666666666667,0.75,2.38,18.1,Out,1,0,2.73428874424379
12/04/2020 12:33:31.000,0.405333333333333,0.14,2.3,16.64,Out,1,0,1.13682939189657
12/04/2020 12:34:31.000,0.388833333333333,0.31,1.69,16.76,Out,1,0,1.06546275115543
12/04/2020 12:35:31.000,0.113833333333333,0.2,0.31,17.49,Out,0,1,-0.123981261196969
12/04/2020 12:36:31.000,0.035,0,0.32,18.59,Out,0,1,-0.464955211404656
12/04/2020 12:37:31.000,0.105833333333333,0.0599999999999999,0.38,19.2,Out,0,1,-0.158583268829038
12/04/2020 12:38:31.000,0.388333333333333,0.07,2.06,20.06,Out,1,0,1.06330012567843
12/04/2020 12:39:31.000,0.311333333333333,0.07,1.13,20.3,Out,1,0,0.730255802219754
12/04/2020 12:40:31.000,0.135666666666667,0.18,0.88,20.55,Out,0,1,-0.0295466153677778
12/04/2020 12:41:31.000,0.628833333333333,1.18,2.38,20.91,Nest,1,0,2.10352298011752
12/04/2020 12:42:31.000,0.676333333333333,3,3,19.57,Out,1,0,2.30897240043294
12/04/2020 12:43:31.000,0.358833333333333,1.82,1.82,19.08,Out,1,0,0.935705222535169
12/04/2020 12:44:31.000,0.335666666666667,0.39,1.13,19.2,Out,1,0,0.835503575433967
12/04/2020 12:45:31.000,0.044,0,0.14,20.42,Out,0,1,-0.426027952818577
12/04/2020 12:46:31.000,0.185666666666667,0.25,0.44,21.4,Nest,0,1,0.186715932332659
12/04/2020 12:47:31.000,0.1655,0.07,0.31,22.01,Nest,0,1,0.0994900380934814
12/04/2020 12:48:31.000,0.234,0.87,0.87,22.13,Nest,1,0,0.39576972844308
12/04/2020 12:49:31.000,0.619166666666667,0.19,7.25,23.23,Nest,1,0,2.06171222089544
12/04/2020 12:50:31.000,1.141,0.45,4.87,22.01,Nest,1,0,4.31877234372899
12/04/2020 12:51:31.000,1.34516666666667,0.68,8.57,19.57,Out,1,0,5.20184441350577
12/04/2020 12:52:31.000,0.9575,0.75,3.2,16.64,Out,1,0,3.52508879366839
12/04/2020 12:53:31.000,0.935666666666667,0.62,2.44,15.17,Out,1,0,3.4306541478392
12/04/2020 12:54:31.000,0.0946666666666666,0.07,0.2,15.3,Out,0,1,-0.206881904482135
12/04/2020 12:55:31.000,0.08,0,0.56,16.64,Out,0,1,-0.270318918474263
12/04/2020 12:56:31.000,0.1255,0.63,0.63,17.98,Out,0,1,-0.0735200000668665
12/04/2020 12:57:31.000,0.019,0,0.12,19.08,Out,0,1,-0.534159226668795
12/04/2020 12:58:31.000,0.003,0,0.0600000000000001,20.06,Out,0,1,-0.603363241932935
12/04/2020 12:59:31.000,0.301166666666667,0.25,0.89,20.55,Out,1,0,0.686282417520666
12/04/2020 13:00:31.000,0.193666666666667,0.06,1.11,21.16,Nest,0,1,0.221317939964728
12/04/2020 13:01:31.000,0.2295,0.25,1.26,21.03,Nest,1,0,0.376306099150041
12/04/2020 13:02:31.000,0.1985,0.5,0.82,21.03,Nest,0,1,0.242223319575771
12/04/2020 13:03:31.000,0.0515,0.0599999999999999,0.38,21.03,Nest,0,1,-0.393588570663512
12/04/2020 13:04:31.000,0.0678333333333334,0,0.25,21.16,Nest,0,1,-0.322942805081369
12/04/2020 13:05:31.000,0.908166666666667,0.31,5.81,21.65,Nest,1,0,3.31170974660396
12/04/2020 13:06:31.000,0.9995,0.69,3.87,19.08,Out,1,0,3.70674933373676
12/04/2020 13:07:31.000,0.597166666666666,0.13,8.19,16.27,Out,1,0,1.96655669990725
12/04/2020 13:08:31.000,0.592666666666667,0.12,4.63,17.13,Out,1,0,1.94709307061421
12/04/2020 13:09:31.000,0.519166666666667,0,2.94,17.13,Out,1,0,1.62918712549457
12/04/2020 13:10:31.000,0.773,0.81,3.63,16.52,Out,1,0,2.72707999265378
12/04/2020 13:11:31.000,1.06616666666667,2.51,3.69,14.56,Out,1,0,3.99509939733734
12/04/2020 13:12:31.000,0.454166666666667,0.19,1.45,14.08,Out,1,0,1.348045813484
12/04/2020 13:13:31.000,0.314833333333333,0.13,1.13,14.2,Out,1,0,0.745394180558785
12/04/2020 13:14:31.000,0.224166666666667,0.13,0.68,15.66,Out,1,0,0.353238094061994
12/04/2020 13:15:31.000,0.248666666666667,0.31,1.25,16.64,Out,1,0,0.459206742435208
12/04/2020 13:16:31.000,0.1965,0.75,0.75,17.62,Out,0,1,0.233572817667753
12/04/2020 13:17:31.000,0.4685,0.13,3.95,18.59,Out,1,0,1.41004107715813
12/04/2020 13:18:31.000,0.384166666666666,0.18,3.08,19.94,Out,1,0,1.04527824670339
12/04/2020 13:19:31.000,0.102833333333333,0,0.25,21.28,Nest,0,1,-0.171559021691064
12/04/2020 13:20:31.000,0.066,0.0600000000000001,0.18,22.01,Nest,0,1,-0.330872431830385
12/04/2020 13:21:31.000,0.2215,0.19,1.25,22.99,Nest,1,0,0.341704091517971
12/04/2020 13:22:31.000,0.513333333333333,0.25,1.51,22.74,Nest,1,0,1.60395649492951
12/04/2020 13:23:31.000,0.3475,0.19,0.94,22.62,Nest,1,0,0.886685711723069
12/04/2020 13:24:31.000,0.150666666666667,0.18,0.63,22.5,Nest,0,1,0.0353321489423532
12/04/2020 13:25:31.000,0.114333333333333,0.06,0.5,22.74,Nest,0,1,-0.121818635719964
12/04/2020 13:26:31.000,0.923166666666667,0.18,4.88,22.99,Nest,1,0,3.37658851091409
12/04/2020 13:27:31.000,0.880333333333333,1.08,3.31,18.96,Out,1,0,3.19132359505072
12/04/2020 13:28:31.000,0.3765,0.31,1.5,15.54,Out,1,0,1.01211798938932
12/04/2020 13:29:31.000,0.702166666666667,0.56,6.3,14.81,Out,1,0,2.42070805007816
12/04/2020 13:30:31.000,0.735666666666667,0.37,4.58,16.03,Out,1,0,2.56560395703746
12/04/2020 13:31:31.000,0.208833333333333,0.19,0.57,17.49,Out,1,0,0.28691757943386
12/04/2020 13:32:31.000,0.602,6.07,6.07,18.84,Out,1,0,1.98746207951829
12/04/2020 13:33:31.000,0.577833333333334,1.44,2.95,19.57,Out,1,0,1.88293518146308
12/04/2020 13:34:31.000,0.771833333333333,0.39,2.77,18.59,Out,1,0,2.72203386654077
12/04/2020 13:35:31.000,0.258833333333333,0.18,0.56,17.98,Out,1,0,0.503180127134296
12/04/2020 13:36:31.000,0.388833333333333,0.0600000000000001,3.31,18.47,Out,1,0,1.06546275115543
12/04/2020 13:37:31.000,1.142,1.06,9.56,18.71,Out,1,0,4.323097594683
12/04/2020 13:38:31.000,0.9945,2.7,3.75,18.35,Out,1,0,3.68512307896671
12/04/2020 13:39:31.000,0.904666666666666,1.56,2.32,16.4,Out,1,0,3.29657136826493
12/04/2020 13:40:31.000,0.0308333333333334,0,0.2,17.49,Out,0,1,-0.482977090379692
12/04/2020 13:41:31.000,0.0301666666666667,0,0.07,18.59,Out,0,1,-0.485860591015698
12/04/2020 13:42:31.000,0.806666666666666,1.63,1.81,19.57,Out,1,0,2.87269677477207
12/04/2020 13:43:31.000,0.734333333333333,1.26,2.07,20.3,Out,1,0,2.55983695576544
12/04/2020 13:44:31.000,0.015,0.06,0.06,21.28,Nest,0,1,-0.55146023048483
12/04/2020 13:45:31.000,0.023,0.06,0.06,22.01,Nest,0,1,-0.51685822285276
12/04/2020 13:46:31.000,0.0705,0.06,0.56,22.01,Nest,0,1,-0.311408802537346
12/04/2020 13:47:31.000,0.045,0,0.12,22.01,Nest,0,1,-0.421702701864568
12/04/2020 13:48:31.000,0.041,0.06,0.12,22.01,Nest,0,1,-0.439003705680603
12/04/2020 13:49:31.000,0.0666666666666667,0,0.75,22.5,Nest,0,1,-0.327988931194379
12/04/2020 13:50:31.000,1.20166666666667,1.38,6.32,22.01,Nest,1,0,4.58117090160552
12/04/2020 13:51:31.000,0.165,0.07,0.51,21.03,Nest,0,1,0.0973274126164785
12/04/2020 13:52:31.000,0.0735,0,0.51,21.4,Nest,0,1,-0.29843304967532
12/04/2020 13:53:31.000,0.214833333333333,0.5,1.06,21.4,Nest,1,0,0.312869085157913
12/04/2020 13:54:31.000,0.0983333333333334,0.25,0.25,21.77,Nest,0,1,-0.191022650984103
12/04/2020 13:55:31.000,0.226,0.25,0.81,22.01,Nest,1,0,0.36116772081101
12/04/2020 13:56:31.000,0.119333333333333,0.18,0.5,22.01,Nest,0,1,-0.10019238094992
12/04/2020 13:57:31.000,0.1505,0.0600000000000001,0.37,22.87,Nest,0,1,0.0346112737833522
12/04/2020 13:58:31.000,0.0441666666666667,0,0.19,23.6,Nest,0,1,-0.425307077659576
12/04/2020 13:59:31.000,0.0481666666666667,0.0600000000000001,0.13,24.21,Nest,0,1,-0.408006073843541
12/04/2020 14:00:31.000,0.048,0.0600000000000001,0.37,24.45,Nest,0,1,-0.408726949002542
12/04/2020 14:01:31.000,0.067,0.12,0.19,24.7,Nest,0,1,-0.326547180876377
12/04/2020 14:02:31.000,0.045,0.0599999999999999,0.12,24.21,Nest,0,1,-0.421702701864569
12/04/2020 14:03:31.000,0.268333333333333,0.62,0.63,24.45,Nest,1,0,0.54427001119738
12/04/2020 14:04:31.000,0.216833333333333,0.57,1.38,24.45,Nest,1,0,0.32151958706593
12/04/2020 14:05:31.000,0.393,0.18,1.69,23.84,Nest,1,0,1.08348463013047
12/04/2020 14:06:31.000,0.524333333333333,0.44,2.31,22.38,Nest,1,0,1.65153425542361
12/04/2020 14:07:31.000,0.438333333333333,0.25,2.18,22.01,Nest,1,0,1.27956267337886
12/04/2020 14:08:31.000,0.993833333333333,0.49,6.52,21.52,Nest,1,0,3.68223957833071
12/04/2020 14:09:31.000,0.8545,0.38,2.56,19.33,Out,1,0,3.07958794540549
12/04/2020 14:10:31.000,1.05316666666667,1.76,2.8,16.52,Out,1,0,3.93887113493522
12/04/2020 14:11:31.000,0.868666666666667,0.69,2.57,15.05,Out,1,0,3.14086233392061
12/04/2020 14:12:31.000,1.06083333333333,3.06,5.99,15.05,Out,1,0,3.97203139224929
12/04/2020 14:13:31.000,0.295166666666667,0.31,1.38,16.15,Out,1,0,0.660330911796613
12/04/2020 14:14:31.000,0.0463333333333333,0,0.14,17.98,Out,0,1,-0.415935700592557
12/04/2020 14:15:31.000,0.503166666666667,0.19,2.19,19.08,Out,1,0,1.55998311023043
12/04/2020 14:16:31.000,1.40566666666667,2.19,7.45,20.06,Out,1,0,5.4635220962233
12/04/2020 14:17:31.000,0.885833333333333,0.12,4.26,18.1,Out,1,0,3.21511247529776
12/04/2020 14:18:31.000,0.391666666666667,0,2.07,17.98,Out,1,0,1.07771762885845
12/04/2020 14:19:31.000,0.021,0,0.06,19.33,Out,0,1,-0.525508724760778
12/04/2020 14:20:31.000,0.0183333333333333,0,0.2,20.42,Out,0,1,-0.537042727304801
12/04/2020 14:21:31.000,0.0291666666666667,0.07,0.07,21.28,Nest,0,1,-0.490185841969706
12/04/2020 14:22:31.000,0.00583333333333333,0,0.07,22.01,Nest,0,1,-0.59110836422991
12/04/2020 14:23:31.000,0.0721666666666666,0.06,0.2,22.01,Nest,0,1,-0.304200050947332
12/04/2020 14:24:31.000,0.022,0,0.13,22.26,Nest,0,1,-0.521183473806769
12/04/2020 14:25:31.000,0.120333333333333,0,1.13,22.99,Nest,0,1,-0.0958671299959115
12/04/2020 14:26:31.000,0.03,0.0600000000000001,0.13,22.87,Nest,0,1,-0.486581466174699
12/04/2020 14:27:31.000,0.0575,0.07,0.19,23.23,Nest,0,1,-0.367637064939459
12/04/2020 14:28:31.000,0.103166666666667,0.07,0.88,22.99,Nest,0,1,-0.170117271373061
12/04/2020 14:29:31.000,0.0291666666666667,0,0.13,22.99,Nest,0,1,-0.490185841969707
12/04/2020 14:30:31.000,0.387666666666667,0.13,2.39,23.23,Nest,1,0,1.06041662504242
12/04/2020 14:31:31.000,0.0205,0,0.32,23.48,Nest,0,1,-0.527671350237782
12/04/2020 14:32:31.000,0.013,0.12,0.12,23.48,Nest,0,1,-0.560110732392847
12/04/2020 14:33:31.000,0.101833333333333,0.12,0.5,23.48,Nest,0,1,-0.175884272645073
12/04/2020 14:34:31.000,0.0451666666666666,0.0599999999999999,0.13,23.72,Nest,0,1,-0.420981826705567
12/04/2020 14:35:31.000,0.246,0.13,1.32,23.84,Nest,1,0,0.447672739891185
12/04/2020 14:36:31.000,0.161166666666667,0.38,0.44,23.84,Nest,0,1,0.0807472839594445
12/04/2020 14:37:31.000,0.0601666666666667,0.0600000000000001,0.19,23.84,Nest,0,1,-0.356103062395436
12/04/2020 14:38:31.000,0.0666666666666667,0,0.49,23.97,Nest,0,1,-0.327988931194379
12/04/2020 14:39:31.000,0.115666666666667,0,0.8,23.97,Nest,0,1,-0.116051634447952
12/04/2020 14:40:31.000,0.277666666666667,0,1.18,24.09,Nest,1,0,0.584639020101461
12/04/2020 14:41:31.000,0.747166666666667,0.63,2.57,23.97,Nest,1,0,2.61534434300856
12/04/2020 14:42:31.000,0.0816666666666667,0.0600000000000001,0.74,24.21,Nest,0,1,-0.263110166884249
12/04/2020 14:43:31.000,0.406333333333334,0.3,1.65,24.21,Nest,1,0,1.14115464285058
12/04/2020 14:44:31.000,0.141166666666667,0.0599999999999999,0.38,24.45,Nest,0,1,-0.00575773512072966
12/04/2020 14:45:31.000,0.268166666666667,0.24,1.39,24.45,Nest,1,0,0.543549136038378
12/04/2020 14:46:31.000,0.787166666666666,1.68,2.38,23.84,Nest,1,0,2.7883543811689
12/04/2020 14:47:31.000,0.188166666666667,0,1.01,22.01,Nest,0,1,0.197529059717681
12/04/2020 14:48:31.000,0.192166666666667,0.19,0.56,22.01,Nest,0,1,0.214830063533715
12/04/2020 14:49:31.000,0.159,0.06,0.31,22.01,Nest,0,1,0.0713759068924263
12/04/2020 14:50:31.000,0.319333333333333,0.57,0.63,22.01,Nest,1,0,0.764857809851824
12/04/2020 14:51:31.000,0.0928333333333332,0.06,0.38,22.01,Nest,0,1,-0.214811531231152
12/04/2020 14:52:31.000,0.0525,0,0.19,23.11,Nest,0,1,-0.389263319709503
12/04/2020 14:53:31.000,0.228,0.13,1.51,23.48,Nest,1,0,0.369818222719028
12/04/2020 14:54:31.000,0.210833333333333,0.19,0.51,23.97,Nest,1,0,0.295568081341878
12/04/2020 14:55:31.000,0.0403333333333333,0,0.19,24.45,Nest,0,1,-0.441887206316609
12/04/2020 14:56:31.000,0.0505,0,0.13,24.82,Nest,0,1,-0.39791382161752
12/04/2020 14:57:31.000,0.505666666666667,0.57,2.32,25.43,Nest,1,0,1.57079623761545
12/04/2020 14:58:31.000,1.1,3.56,3.56,24.58,Nest,1,0,4.14143705461463
12/04/2020 14:59:31.000,0.209333333333333,0.2,0.87,22.01,Nest,1,0,0.289080204910865
12/04/2020 15:00:31.000,0.2945,0.19,1.13,22.13,Nest,1,0,0.657447411160607
12/04/2020 15:01:31.000,0.187666666666667,0.26,0.32,23.35,Nest,0,1,0.195366434240676
12/04/2020 15:02:31.000,0.1095,0.13,0.25,24.33,Nest,0,1,-0.142724015331006
12/04/2020 15:03:31.000,0.0403333333333333,0.07,0.18,25.31,Nest,0,1,-0.441887206316609
12/04/2020 15:04:31.000,0.0278333333333334,0.07,0.13,25.92,Nest,0,1,-0.495952843241718
12/04/2020 15:05:31.000,0.108666666666667,0.0599999999999999,0.25,26.29,Nest,0,1,-0.146328391126013
12/04/2020 15:06:31.000,0.256166666666667,0.12,0.69,26.29,Nest,1,0,0.491646124590273
12/04/2020 15:07:31.000,0.136833333333333,0.0599999999999999,0.37,26.41,Nest,0,1,-0.0245004892547677
12/04/2020 15:08:31.000,0.220666666666667,0.18,0.43,26.77,Nest,1,0,0.338099715722963
12/04/2020 15:09:31.000,0.142666666666667,0.12,0.64,27.14,Nest,0,1,0.00073014131028331
12/04/2020 15:10:31.000,0.322333333333333,0.75,1.37,26.9,Nest,1,0,0.777833562713851
12/04/2020 15:11:31.000,0.571,0.37,2.13,26.53,Nest,1,0,1.85337929994402
12/04/2020 15:12:31.000,0.514833333333333,0.25,2.81,22.01,Nest,1,0,1.61044437136053
12/04/2020 15:13:31.000,0.165833333333333,0.43,0.44,19.33,Out,0,1,0.100931788411485
12/04/2020 15:14:31.000,0.349666666666667,0.25,2.87,19.69,Out,1,0,0.896057088790089
12/04/2020 15:15:31.000,0.0938333333333333,0.07,0.25,20.55,Out,0,1,-0.210486280277143
12/04/2020 15:16:31.000,0.204,0.07,0.81,22.01,Nest,0,1,0.266012199822818
12/04/2020 15:17:31.000,0.0808333333333333,0.19,0.19,22.87,Nest,0,1,-0.266714542679256
12/04/2020 15:18:31.000,0.1285,0.25,0.25,23.97,Nest,0,1,-0.0605442472048406
12/04/2020 15:19:31.000,0.317833333333333,0.06,2.25,24.7,Nest,1,0,0.758369933420811
12/04/2020 15:20:31.000,0.911166666666667,0.74,8.51,24.45,Nest,1,0,3.32468549946599
12/04/2020 15:21:31.000,1.1875,1.06,7.7,20.67,Out,1,0,4.5198965130904
12/04/2020 15:22:31.000,0.747333333333333,1.06,2.38,17.74,Out,1,0,2.61606521816756
12/04/2020 15:23:31.000,0.522333333333333,0.07,3.38,16.15,Out,1,0,1.64288375351559
12/04/2020 15:24:31.000,0.157333333333333,0.12,0.44,16.64,Out,0,1,0.0641671553024113
12/04/2020 15:25:31.000,0.1425,0.19,0.37,17.01,Out,0,1,9.26615128205624e-06
12/04/2020 15:26:31.000,0.311,0.12,1.06,17.74,Out,1,0,0.728814051901751
12/04/2020 15:27:31.000,0.434,0.37,2.32,18.59,Out,1,0,1.26081991924482
12/04/2020 15:28:31.000,0.380833333333333,0.07,2.69,19.94,Out,1,0,1.03086074352336
12/04/2020 15:29:31.000,0.527166666666667,0.43,1.94,20.79,Out,1,0,1.66378913312664
12/04/2020 15:30:31.000,0.840333333333333,0.37,2.62,21.52,Nest,1,0,3.01831355689037
12/04/2020 15:31:31.000,0.698833333333333,0.25,2.39,21.52,Nest,1,0,2.40629054689813
12/04/2020 15:32:31.000,0.189166666666667,0.26,0.38,19.33,Out,0,1,0.201854310671689
12/04/2020 15:33:31.000,0.527333333333334,0.76,3,18.23,Out,1,0,1.66451000828564
12/04/2020 15:34:31.000,0.166666666666667,0.06,0.63,18.59,Out,0,1,0.104536164206493
12/04/2020 15:35:31.000,0.698333333333334,0.31,4.51,19.08,Out,1,0,2.40412792142113
12/04/2020 15:36:31.000,0.5735,0.69,3.13,17.62,Out,1,0,1.86419242732904
12/04/2020 15:37:31.000,0.16,0.07,0.5,15.66,Out,0,1,0.0757011578464346
12/04/2020 15:38:31.000,0.180333333333333,0.13,0.38,15.66,Out,0,1,0.163647927244612
12/04/2020 15:39:31.000,0.888,0.24,7.26,15.42,Out,1,0,3.22448385236478
12/04/2020 15:40:31.000,0.979333333333333,1.25,2.32,15.78,Out,1,0,3.61952343949758
12/04/2020 15:41:31.000,0.2605,0,1.32,17.49,Out,1,0,0.510388878724312
12/04/2020 15:42:31.000,0.0501666666666667,0,0.26,19.08,Out,0,1,-0.399355571935523
12/04/2020 15:43:31.000,0.0406666666666667,0.07,0.13,19.81,Out,0,1,-0.440445455998606
12/04/2020 15:44:31.000,0.0283333333333333,0,0.13,20.67,Out,0,1,-0.493790217764714
12/04/2020 15:45:31.000,0.0313333333333334,0,0.13,21.03,Nest,0,1,-0.480814464902688
12/04/2020 15:46:31.000,0.0381666666666667,0,0.13,21.65,Nest,0,1,-0.451258583383628
12/04/2020 15:47:31.000,0.0226666666666667,0,0.13,22.01,Nest,0,1,-0.518299973170763
12/04/2020 15:48:31.000,0.177333333333333,0.07,2.13,22.01,Nest,0,1,0.150672174382586
12/04/2020 15:49:31.000,0.815166666666666,0.12,2.83,22.01,Nest,1,0,2.90946140788115
12/04/2020 15:50:31.000,0.00516666666666666,0,0.07,22.01,Nest,0,1,-0.593991864865916
12/04/2020 15:51:31.000,0.015,0,0.13,22.01,Nest,0,1,-0.55146023048483
12/04/2020 15:52:31.000,0.0196666666666667,0,0.13,22.13,Nest,0,1,-0.531275726032789
12/04/2020 15:53:31.000,0.0328333333333334,0,0.13,22.87,Nest,0,1,-0.474326588471675
12/04/2020 15:54:31.000,0.0468333333333333,0,0.13,22.74,Nest,0,1,-0.413773075115553
