datetime,odba,odba_max,temp,nest,awake,asleep,odba_z
2014-09-03 00:00:00,0.07,0.07,24.82,Nest,0,1,-0.559996486492503
2014-09-03 00:01:00,0.06,0.13,24.45,Nest,0,1,-0.571851297221881
2014-09-03 00:02:00,0,0.12,24.58,Nest,0,1,-0.642980161598151
2014-09-03 00:03:00,0,0.12,24.58,Nest,0,1,-0.642980161598151
2014-09-03 00:04:00,0.07,0.13,24.7,Nest,0,1,-0.559996486492503
2014-09-03 00:05:00,0,0.13,24.7,Nest,0,1,-0.642980161598151
2014-09-03 00:06:00,0.18,0.3,24.82,Nest,0,1,-0.42959356846934
2014-09-03 00:07:00,0.62,0.88,24.94,Nest,1,0,0.0920181036233078
2014-09-03 00:08:00,0,0.06,25.43,Nest,0,1,-0.642980161598151
2014-09-03 00:09:00,0,0.12,25.8,Nest,0,1,-0.642980161598151
2014-09-03 00:10:00,0,0.12,26.04,Nest,0,1,-0.642980161598151
2014-09-03 00:11:00,0,0.13,26.29,Nest,0,1,-0.642980161598151
2014-09-03 00:12:00,0.06,1.19,26.53,Nest,0,1,-0.571851297221881
2014-09-03 00:13:00,0,0.07,26.77,Nest,0,1,-0.642980161598151
2014-09-03 00:14:00,0.07,0.14,26.9,Nest,0,1,-0.559996486492503
2014-09-03 00:15:00,0,0.14,26.9,Nest,0,1,-0.642980161598151
2014-09-03 00:16:00,0,0.14,27.02,Nest,0,1,-0.642980161598151
2014-09-03 00:17:00,0,0.21,27.02,Nest,0,1,-0.642980161598151
2014-09-03 00:18:00,0.14,0.39,27.14,Nest,0,1,-0.477012811386854
2014-09-03 00:19:00,0.07,0.14,27.02,Nest,0,1,-0.559996486492503
2014-09-03 00:20:00,0,0.14,27.14,Nest,0,1,-0.642980161598151
2014-09-03 00:21:00,0,0.19,27.38,Nest,0,1,-0.642980161598151
2014-09-03 00:22:00,0,0.19,27.51,Nest,0,1,-0.642980161598151
2014-09-03 00:23:00,0,0.07,27.87,Nest,0,1,-0.642980161598151
2014-09-03 00:24:00,0.12,0.87,27.87,Nest,0,1,-0.500722432845611
2014-09-03 00:25:00,0.57,0.82,27.87,Nest,1,0,0.0327440499764159
2014-09-03 00:26:00,0.63,1.07,27.75,Nest,1,0,0.103872914352686
2014-09-03 00:27:00,0.12,0.5,27.63,Nest,0,1,-0.500722432845611
2014-09-03 00:28:00,0,0.81,27.75,Nest,0,1,-0.642980161598151
2014-09-03 00:29:00,0,0.12,27.38,Nest,0,1,-0.642980161598151
2014-09-03 00:30:00,0,0.12,27.38,Nest,0,1,-0.642980161598151
2014-09-03 00:31:00,0,0.18,27.26,Nest,0,1,-0.642980161598151
2014-09-03 00:32:00,0,0.13,27.26,Nest,0,1,-0.642980161598151
2014-09-03 00:33:00,0.06,0.19,27.14,Nest,0,1,-0.571851297221881
2014-09-03 00:34:00,0,0.12,27.02,Nest,0,1,-0.642980161598151
2014-09-03 00:35:00,0.06,0.12,27.02,Nest,0,1,-0.571851297221881
2014-09-03 00:36:00,0.06,0.12,26.9,Nest,0,1,-0.571851297221881
2014-09-03 00:37:00,0.0599999999999999,0.0600000000000001,26.9,Nest,0,1,-0.571851297221881
2014-09-03 00:38:00,0,0.12,26.9,Nest,0,1,-0.642980161598151
2014-09-03 00:39:00,0.12,0.12,26.77,Nest,0,1,-0.500722432845611
2014-09-03 00:40:00,0.0600000000000001,0.12,26.77,Nest,0,1,-0.571851297221881
2014-09-03 00:41:00,0,0.24,26.65,Nest,0,1,-0.642980161598151
