datetime,odba,odba_max,temp,nest,awake,asleep,odba_z
2014-09-04 00:00:00,0,1,26.77,Nest,0,1,-0.623564643868055
2014-09-04 00:01:00,0,0,26.77,Nest,0,1,-0.623564643868055
2014-09-04 00:02:00,0,0.13,26.9,Nest,0,1,-0.623564643868055
2014-09-04 00:03:00,0,0.13,26.77,Nest,0,1,-0.623564643868055
2014-09-04 00:04:00,0.12,0.13,26.9,Nest,0,1,-0.487096431754612
2014-09-04 00:05:00,0,0.12,26.9,Nest,0,1,-0.623564643868055
2014-09-04 00:06:00,0.06,0.13,27.02,Nest,0,1,-0.555330537811333
2014-09-04 00:07:00,0.06,0.12,27.02,Nest,0,1,-0.555330537811333
2014-09-04 00:08:00,0,0.12,27.14,Nest,0,1,-0.623564643868055
2014-09-04 00:09:00,0,0.06,26.9,Nest,0,1,-0.623564643868055
2014-09-04 00:10:00,0.06,1.13,27.14,Nest,0,1,-0.555330537811333
2014-09-04 00:11:00,0,0.38,27.02,Nest,0,1,-0.623564643868055
2014-09-04 00:12:00,0.06,0.5,27.02,Nest,0,1,-0.555330537811333
2014-09-04 00:13:00,0.07,0.25,26.9,Nest,0,1,-0.54395818680188
2014-09-04 00:14:00,0.06,0.07,26.9,Nest,0,1,-0.555330537811333
2014-09-04 00:15:00,0.06,0.26,26.9,Nest,0,1,-0.555330537811333
2014-09-04 00:16:00,0.49,1.88,26.9,Nest,1,0,-0.0663194444048305
2014-09-04 00:17:00,0.62,1.07,26.9,Nest,1,0,0.0815211187180657
2014-09-04 00:18:00,0,0.51,27.02,Nest,0,1,-0.623564643868055
2014-09-04 00:19:00,0.12,0.25,27.02,Nest,0,1,-0.487096431754612
2014-09-04 00:20:00,0.06,0.12,27.02,Nest,0,1,-0.555330537811333
2014-09-04 00:21:00,0,0.12,27.14,Nest,0,1,-0.623564643868055
2014-09-04 00:22:00,0,0.25,27.14,Nest,0,1,-0.623564643868055
2014-09-04 00:23:00,0,0.12,27.14,Nest,0,1,-0.623564643868055
2014-09-04 00:24:00,0.0599999999999999,0.18,26.9,Nest,0,1,-0.555330537811333
2014-09-04 00:25:00,0.06,0.12,27.02,Nest,0,1,-0.555330537811333
2014-09-04 00:26:00,0.12,0.18,27.02,Nest,0,1,-0.487096431754612
2014-09-04 00:27:00,0,0.06,26.9,Nest,0,1,-0.623564643868055
2014-09-04 00:28:00,0.19,0.69,27.02,Nest,0,1,-0.407489974688437
2014-09-04 00:29:00,0,0.13,26.77,Nest,0,1,-0.623564643868055
2014-09-04 00:30:00,0,0.13,26.41,Nest,0,1,-0.623564643868055
2014-09-04 00:31:00,0.07,0.13,26.29,Nest,0,1,-0.54395818680188
2014-09-04 00:32:00,0,1.38,26.16,Nest,0,1,-0.623564643868055
2014-09-04 00:33:00,0,0.58,26.16,Nest,0,1,-0.623564643868055
2014-09-04 00:34:00,0,0.24,26.41,Nest,0,1,-0.623564643868055
2014-09-04 00:35:00,0,0.19,26.41,Nest,0,1,-0.623564643868055
2014-09-04 00:36:00,0,0.06,26.77,Nest,0,1,-0.623564643868055
2014-09-04 00:37:00,0.07,1.07,26.65,Nest,0,1,-0.54395818680188
2014-09-04 00:38:00,0.07,0.07,26.65,Nest,0,1,-0.54395818680188
2014-09-04 00:39:00,0.07,0.07,26.53,Nest,0,1,-0.54395818680188
2014-09-04 00:40:00,0,0.18,26.9,Nest,0,1,-0.623564643868055
2014-09-04 00:41:00,0,0.0600000000000001,26.65,Nest,0,1,-0.623564643868055
2014-09-04 00:42:00,0.06,0.0600000000000001,26.65,Nest,0,1,-0.555330537811333
2014-09-04 00:43:00,0,0.24,26.65,Nest,0,1,-0.623564643868055
2014-09-04 00:44:00,0.06,0.12,26.65,Nest,0,1,-0.555330537811333
2014-09-04 00:45:00,0,0.06,26.53,Nest,0,1,-0.623564643868055
2014-09-04 00:46:00,0,0.06,26.41,Nest,0,1,-0.623564643868055
2014-09-04 00:47:00,0.06,0.19,26.41,Nest,0,1,-0.555330537811333
2014-09-04 00:48:00,0.0600000000000001,0.0600000000000001,26.53,Nest,0,1,-0.555330537811333
2014-09-04 00:49:00,0,0.18,26.41,Nest,0,1,-0.623564643868055
2014-09-04 00:50:00,0,1.31,26.53,Nest,0,1,-0.623564643868055
2014-09-04 00:51:00,0.06,1.31,26.65,Nest,0,1,-0.555330537811333
2014-09-04 00:52:00,0,0.25,26.53,Nest,0,1,-0.623564643868055
2014-09-04 00:53:00,0,0.13,26.77,Nest,0,1,-0.623564643868055
2014-09-04 00:54:00,0,0.13,26.77,Nest,0,1,-0.623564643868055
2014-09-04 00:55:00,0,0.31,26.9,Nest,0,1,-0.623564643868055
2014-09-04 00:56:00,0.0600000000000001,0.26,26.9,Nest,0,1,-0.555330537811333
2014-09-04 00:57:00,0.0600000000000001,0.19,26.9,Nest,0,1,-0.555330537811333
2014-09-04 00:58:00,0.07,0.19,27.02,Nest,0,1,-0.54395818680188
2014-09-04 00:59:00,0.06,0.06,27.14,Nest,0,1,-0.555330537811333
2014-09-04 01:00:00,0.12,0.51,27.02,Nest,0,1,-0.487096431754612
2014-09-04 01:01:00,0.12,0.12,27.26,Nest,0,1,-0.487096431754612
2014-09-04 01:02:00,0.06,0.06,27.14,Nest,0,1,-0.555330537811333
2014-09-04 01:03:00,0.06,0.12,27.14,Nest,0,1,-0.555330537811333
2014-09-04 01:04:00,0,0.12,27.26,Nest,0,1,-0.623564643868055
2014-09-04 01:05:00,0,0.0600000000000001,27.14,Nest,0,1,-0.623564643868055
2014-09-04 01:06:00,0.06,0.25,27.26,Nest,0,1,-0.555330537811333
2014-09-04 01:07:00,0.13,0.43,27.14,Nest,0,1,-0.475724080745158
2014-09-04 01:08:00,0.07,0.13,27.26,Nest,0,1,-0.54395818680188
2014-09-04 01:09:00,0,0.26,27.14,Nest,0,1,-0.623564643868055
2014-09-04 01:10:00,0,0.37,27.14,Nest,0,1,-0.623564643868055
2014-09-04 01:11:00,0.06,0.12,26.9,Nest,0,1,-0.555330537811333
2014-09-04 01:12:00,0,0.25,27.26,Nest,0,1,-0.623564643868055
2014-09-04 01:13:00,0,0.25,27.14,Nest,0,1,-0.623564643868055
