datetime,odba,odba_max,temp,nest,awake,asleep,odba_z
2016-04-15 00:00:00,0.0600000000000001,0.18,22.5,Nest,0,1,-0.460116269224596
2016-04-15 00:01:00,0.0599999999999999,0.32,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:02:00,0.0599999999999999,0.07,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:03:00,0.07,0.13,22.5,Out,0,1,-0.437671488684355
2016-04-15 00:04:00,0.07,0.07,22.5,Out,0,1,-0.437671488684355
2016-04-15 00:05:00,0,0.07,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:06:00,0,0.07,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:07:00,0.07,0.07,22.5,Out,0,1,-0.437671488684355
2016-04-15 00:08:00,0,0.07,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:09:00,0.07,0.95,22.5,Out,0,1,-0.437671488684355
2016-04-15 00:10:00,0,1.01,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:11:00,0,0.69,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:12:00,0,0.32,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:13:00,0.0599999999999999,0.12,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:14:00,0.88,1.26,22.5,Out,1,0,1.3803557350752
2016-04-15 00:15:00,0.07,0.13,22.5,Out,0,1,-0.437671488684355
2016-04-15 00:16:00,0.07,0.13,22.5,Out,0,1,-0.437671488684355
2016-04-15 00:17:00,0,0,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:18:00,0,0,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:19:00,0,0.0600000000000001,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:20:00,0,0.0600000000000001,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:21:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:22:00,0.12,0.12,22.5,Out,0,1,-0.325447585983148
2016-04-15 00:23:00,0.0600000000000001,0.12,22.5,Out,0,1,-0.460116269224596
2016-04-15 00:24:00,0.06,0.18,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:25:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:26:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:27:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:28:00,0.13,0.19,22.5,Out,0,1,-0.303002805442907
2016-04-15 00:29:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:30:00,0.06,0.06,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:31:00,0,0,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:32:00,0.06,0.0600000000000001,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:33:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:34:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:35:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:36:00,0.06,0.06,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:37:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:38:00,0,0.0600000000000001,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:39:00,0,0,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:40:00,0,0.07,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:41:00,0,0.07,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:42:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:43:00,0.0600000000000001,0.13,22.5,Out,0,1,-0.460116269224596
2016-04-15 00:44:00,0.13,0.13,22.5,Out,0,1,-0.303002805442907
2016-04-15 00:45:00,0.13,0.2,22.5,Out,0,1,-0.303002805442907
2016-04-15 00:46:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:47:00,0,0,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:48:00,0.06,0.06,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:49:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:50:00,0.62,1.13,22.5,Out,1,0,0.796791441028924
2016-04-15 00:51:00,0.06,0.13,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:52:00,0.0600000000000001,0.13,22.5,Out,0,1,-0.460116269224596
2016-04-15 00:53:00,0.06,0.06,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:54:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:55:00,0.06,0.19,22.5,Out,0,1,-0.460116269224597
2016-04-15 00:56:00,0,0.18,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:57:00,0,0,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:58:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 00:59:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:00:00,0.0600000000000001,0.18,22.5,Out,0,1,-0.460116269224596
2016-04-15 01:01:00,0.0600000000000001,0.12,22.5,Out,0,1,-0.460116269224596
2016-04-15 01:02:00,0.0600000000000001,0.0600000000000001,22.5,Out,0,1,-0.460116269224596
2016-04-15 01:03:00,0,0.0600000000000001,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:04:00,0,0.25,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:05:00,0,0.19,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:06:00,0.06,0.25,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:07:00,0.0600000000000001,0.12,22.5,Out,0,1,-0.460116269224596
2016-04-15 01:08:00,0.06,0.5,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:09:00,0.26,0.81,22.5,Out,1,0,-0.0112206584197679
2016-04-15 01:10:00,0.06,1.81,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:11:00,0.31,1,22.5,Out,1,0,0.101003244281439
2016-04-15 01:12:00,0.25,1.57,22.5,Out,1,0,-0.0336654389600093
2016-04-15 01:13:00,0,0.63,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:14:00,0.32,0.57,22.5,Out,1,0,0.123448024821681
2016-04-15 01:15:00,0,1.51,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:16:00,0,0,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:17:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:18:00,0,0.26,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:19:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:20:00,0.56,0.88,22.5,Out,1,0,0.662122757787475
2016-04-15 01:21:00,0.43,0.82,22.5,Out,1,0,0.370340610764336
2016-04-15 01:22:00,0.06,0.13,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:23:00,0,0.25,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:24:00,0,0.19,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:25:00,0,0.26,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:26:00,0.0600000000000001,0.18,22.5,Out,0,1,-0.460116269224596
2016-04-15 01:27:00,0.12,0.68,22.5,Out,0,1,-0.325447585983148
2016-04-15 01:28:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:29:00,0.0600000000000001,0.13,22.5,Out,0,1,-0.460116269224596
2016-04-15 01:30:00,0,0.07,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:31:00,0,0.19,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:32:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:33:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:34:00,0,0.07,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:35:00,0.06,0.19,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:36:00,0,0.26,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:37:00,0,0.44,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:38:00,0.0599999999999999,0.13,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:39:00,0.19,1.69,22.5,Out,0,1,-0.168334122201458
2016-04-15 01:40:00,0,0.81,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:41:00,0.13,1.88,22.5,Out,0,1,-0.303002805442907
2016-04-15 01:42:00,0,0.31,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:43:00,0,0.32,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:44:00,0,0.2,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:45:00,0,0.0600000000000001,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:46:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:47:00,0.06,0.06,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:48:00,0,0.06,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:49:00,0,0.31,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:50:00,0.38,0.45,22.5,Out,1,0,0.258116708063129
2016-04-15 01:51:00,0.13,0.14,22.5,Out,0,1,-0.303002805442907
2016-04-15 01:52:00,0.07,0.07,22.5,Out,0,1,-0.437671488684355
2016-04-15 01:53:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:54:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:55:00,0,0.12,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:56:00,0,0.82,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:57:00,0.06,0.25,22.5,Out,0,1,-0.460116269224597
2016-04-15 01:58:00,0,0.7,22.5,Out,0,1,-0.594784952466045
2016-04-15 01:59:00,0,1.14,22.5,Out,0,1,-0.594784952466045
2016-04-15 02:00:00,0.06,0.13,22.5,Out,0,1,-0.460116269224597
2016-04-15 02:01:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 02:02:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 02:03:00,0.12,0.44,22.5,Out,0,1,-0.325447585983148
2016-04-15 02:04:00,0,0.13,22.5,Out,0,1,-0.594784952466045
2016-04-15 02:05:00,0,0.12,22.5,Out,0,1,-0.594784952466045
