datetime,odba,odba_max,temp,nest,awake,asleep,odba_z
2017-05-13 00:00:00,0,0.13,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:01:00,0.07,0.19,28.24,Nest,0,1,-0.492988467001891
2017-05-13 00:02:00,0,0.5,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:03:00,0,0.38,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:04:00,0.0600000000000001,0.32,28.36,Nest,0,1,-0.514864153335283
2017-05-13 00:05:00,0.0599999999999999,0.06,28.36,Nest,0,1,-0.514864153335283
2017-05-13 00:06:00,0.06,0.06,28.36,Nest,0,1,-0.514864153335283
2017-05-13 00:07:00,0.06,0.19,28.36,Nest,0,1,-0.514864153335283
2017-05-13 00:08:00,0,0.24,28.48,Nest,0,1,-0.646118271335638
2017-05-13 00:09:00,0.06,0.19,28.6,Nest,0,1,-0.514864153335283
2017-05-13 00:10:00,0.07,0.13,28.36,Nest,0,1,-0.492988467001891
2017-05-13 00:11:00,0.06,0.38,28.48,Nest,0,1,-0.514864153335283
2017-05-13 00:12:00,0,1.12,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:13:00,0,0.18,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:14:00,0.06,0.06,28.48,Nest,0,1,-0.514864153335283
2017-05-13 00:15:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:16:00,0,1.01,28.48,Nest,0,1,-0.646118271335638
2017-05-13 00:17:00,0,0.07,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:18:00,0,0.13,28.48,Nest,0,1,-0.646118271335638
2017-05-13 00:19:00,0,0.07,28.73,Nest,0,1,-0.646118271335638
2017-05-13 00:20:00,0,0,28.6,Nest,0,1,-0.646118271335638
2017-05-13 00:21:00,0,0.19,28.73,Nest,0,1,-0.646118271335638
2017-05-13 00:22:00,0.13,0.25,28.6,Nest,0,1,-0.361734349001536
2017-05-13 00:23:00,0,0.06,28.6,Nest,0,1,-0.646118271335638
2017-05-13 00:24:00,0.06,1.26,28.6,Nest,0,1,-0.514864153335283
2017-05-13 00:25:00,0,0.06,28.6,Nest,0,1,-0.646118271335638
2017-05-13 00:26:00,0,0.06,28.6,Nest,0,1,-0.646118271335638
2017-05-13 00:27:00,0,0.19,28.73,Nest,0,1,-0.646118271335638
2017-05-13 00:28:00,0,0.07,28.48,Nest,0,1,-0.646118271335638
2017-05-13 00:29:00,0.12,1.75,28.6,Nest,0,1,-0.383610035334929
2017-05-13 00:30:00,0,0.2,28.6,Nest,0,1,-0.646118271335638
2017-05-13 00:31:00,0.57,0.88,28.6,Nest,1,0,0.600795849667729
2017-05-13 00:32:00,0.81,1.62,28.48,Nest,1,0,1.12581232166915
2017-05-13 00:33:00,0,0.32,28.24,Nest,0,1,-0.646118271335638
2017-05-13 00:34:00,0,0.12,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:35:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:36:00,0,0.33,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:37:00,0,0.14,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:38:00,0,0,28.6,Nest,0,1,-0.646118271335638
2017-05-13 00:39:00,0.06,1.01,28.6,Nest,0,1,-0.514864153335283
2017-05-13 00:40:00,0,0.07,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:41:00,0.06,0.13,28.36,Nest,0,1,-0.514864153335283
2017-05-13 00:42:00,0.06,1,28.24,Nest,0,1,-0.514864153335283
2017-05-13 00:43:00,0.12,0.18,28.12,Nest,0,1,-0.383610035334929
2017-05-13 00:44:00,0,0.18,28.12,Nest,0,1,-0.646118271335638
2017-05-13 00:45:00,0,1.08,27.99,Nest,0,1,-0.646118271335638
2017-05-13 00:46:00,0,0.13,27.99,Nest,0,1,-0.646118271335638
2017-05-13 00:47:00,0,0,28.24,Nest,0,1,-0.646118271335638
2017-05-13 00:48:00,0.13,0.37,28.12,Nest,0,1,-0.361734349001536
2017-05-13 00:49:00,0.07,0.13,28.12,Nest,0,1,-0.492988467001891
2017-05-13 00:50:00,0,0.12,28.24,Nest,0,1,-0.646118271335638
2017-05-13 00:51:00,0,0.26,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:52:00,0.32,0.83,28.36,Nest,1,0,0.0539036913329193
2017-05-13 00:53:00,0,0.14,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:54:00,0,0.26,28.48,Nest,0,1,-0.646118271335638
2017-05-13 00:55:00,0,0.0600000000000001,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:56:00,0.31,0.7,28.36,Nest,1,0,0.0320280049995268
2017-05-13 00:57:00,0,0.24,28.48,Nest,0,1,-0.646118271335638
2017-05-13 00:58:00,0,0.25,28.36,Nest,0,1,-0.646118271335638
2017-05-13 00:59:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:00:00,0,0.93,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:01:00,0.32,1.31,28.24,Nest,1,0,0.0539036913329193
2017-05-13 01:02:00,0,0.18,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:03:00,0.07,1.25,28.12,Nest,0,1,-0.492988467001891
2017-05-13 01:04:00,0,0.12,28.12,Nest,0,1,-0.646118271335638
2017-05-13 01:05:00,0,0,27.99,Nest,0,1,-0.646118271335638
2017-05-13 01:06:00,0,0.06,27.99,Nest,0,1,-0.646118271335638
2017-05-13 01:07:00,0,0.07,27.99,Nest,0,1,-0.646118271335638
2017-05-13 01:08:00,0,0.13,27.87,Nest,0,1,-0.646118271335638
2017-05-13 01:09:00,0,0.07,27.99,Nest,0,1,-0.646118271335638
2017-05-13 01:10:00,0,0.07,27.87,Nest,0,1,-0.646118271335638
2017-05-13 01:11:00,0.07,0.45,27.99,Nest,0,1,-0.492988467001891
2017-05-13 01:12:00,0.12,0.88,27.87,Nest,0,1,-0.383610035334929
2017-05-13 01:13:00,0,0.56,27.87,Nest,0,1,-0.646118271335638
2017-05-13 01:14:00,0,1.13,27.99,Nest,0,1,-0.646118271335638
2017-05-13 01:15:00,0,0.18,27.99,Nest,0,1,-0.646118271335638
2017-05-13 01:16:00,0,0.13,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:17:00,0,0.07,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:18:00,0,0.06,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:19:00,0.18,0.56,28.36,Nest,0,1,-0.252355917334574
2017-05-13 01:20:00,0,0.06,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:21:00,0,0.06,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:22:00,0,0.19,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:23:00,0,0.12,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:24:00,0,0.06,28.12,Nest,0,1,-0.646118271335638
2017-05-13 01:25:00,0,0.06,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:26:00,0,0.0599999999999999,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:27:00,0.18,0.36,28.36,Nest,0,1,-0.252355917334574
2017-05-13 01:28:00,0,0.19,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:29:00,0,0.12,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:30:00,0.13,0.18,28.24,Nest,0,1,-0.361734349001536
2017-05-13 01:31:00,0.12,1.18,28.36,Nest,0,1,-0.383610035334929
2017-05-13 01:32:00,0,0.06,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:33:00,0.13,0.7,28.36,Nest,0,1,-0.361734349001536
2017-05-13 01:34:00,0,1.01,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:35:00,0.38,1.7,28.36,Nest,1,0,0.185157809333274
2017-05-13 01:36:00,0,0.07,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:37:00,0.26,0.38,28.36,Nest,1,0,-0.0773504266674351
2017-05-13 01:38:00,0,0.14,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:39:00,0.37,0.88,28.36,Nest,1,0,0.163282122999881
2017-05-13 01:40:00,0,0.2,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:41:00,0.07,0.13,28.24,Nest,0,1,-0.492988467001891
2017-05-13 01:42:00,0,1.3,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:43:00,0,0.06,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:44:00,0,0.07,28.12,Nest,0,1,-0.646118271335638
2017-05-13 01:45:00,0.07,1.81,28.24,Nest,0,1,-0.492988467001891
2017-05-13 01:46:00,0,0.31,28.12,Nest,0,1,-0.646118271335638
2017-05-13 01:47:00,0.06,0.18,28.12,Nest,0,1,-0.514864153335283
2017-05-13 01:48:00,0.31,0.56,28.24,Nest,1,0,0.0320280049995268
2017-05-13 01:49:00,0,0.13,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:50:00,0,0.0600000000000001,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:51:00,0,0.13,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:52:00,0.06,0.19,28.36,Nest,0,1,-0.514864153335283
2017-05-13 01:53:00,0,0.06,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:54:00,0,0.12,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:55:00,0.06,0.12,28.36,Nest,0,1,-0.514864153335283
2017-05-13 01:56:00,0.88,1.44,28.48,Nest,1,0,1.27894212600289
2017-05-13 01:57:00,0,0.19,28.36,Nest,0,1,-0.646118271335638
2017-05-13 01:58:00,0,0.12,28.24,Nest,0,1,-0.646118271335638
2017-05-13 01:59:00,0,0.13,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:00:00,0.06,0.37,28.12,Nest,0,1,-0.514864153335283
2017-05-13 02:01:00,0,0.18,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:02:00,0,0.94,27.99,Nest,0,1,-0.646118271335638
2017-05-13 02:03:00,0,0.12,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:04:00,0.07,0.26,28.36,Nest,0,1,-0.492988467001891
2017-05-13 02:05:00,0.06,0.81,28.24,Nest,0,1,-0.514864153335283
2017-05-13 02:06:00,0.06,0.69,28.36,Nest,0,1,-0.514864153335283
2017-05-13 02:07:00,0,0.19,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:08:00,0,0.13,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:09:00,0,0.06,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:10:00,0.06,0.12,28.36,Nest,0,1,-0.514864153335283
2017-05-13 02:11:00,0,0.12,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:12:00,0,0.12,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:13:00,0,0.12,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:14:00,0,0,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:15:00,0.06,0.82,28.6,Nest,0,1,-0.514864153335283
2017-05-13 02:16:00,0.06,0.25,28.6,Nest,0,1,-0.514864153335283
2017-05-13 02:17:00,0,0.19,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:18:00,0,0.18,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:19:00,1.07,1.51,28.24,Nest,1,0,1.69458016633735
2017-05-13 02:20:00,0.12,0.62,28.24,Nest,0,1,-0.383610035334929
2017-05-13 02:21:00,0,0.07,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:22:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:23:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:24:00,0.12,0.18,28.36,Nest,0,1,-0.383610035334929
2017-05-13 02:25:00,0,0.18,28.6,Nest,0,1,-0.646118271335638
2017-05-13 02:26:00,0,0.07,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:27:00,0,0.07,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:28:00,0,0.07,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:29:00,0,0.12,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:30:00,0.06,0.12,28.48,Nest,0,1,-0.514864153335283
2017-05-13 02:31:00,0.06,0.19,28.48,Nest,0,1,-0.514864153335283
2017-05-13 02:32:00,0,0.06,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:33:00,0,0.06,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:34:00,0.06,0.19,28.36,Nest,0,1,-0.514864153335283
2017-05-13 02:35:00,0,0.13,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:36:00,0,1.62,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:37:00,1.07,3.01,28.24,Nest,1,0,1.69458016633735
2017-05-13 02:38:00,0,0.07,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:39:00,0,0.06,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:40:00,0,1.39,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:41:00,0.19,1.45,28.24,Nest,0,1,-0.230480231001182
2017-05-13 02:42:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:43:00,0.0599999999999999,0.75,28.36,Nest,0,1,-0.514864153335283
2017-05-13 02:44:00,0,0,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:45:00,0,0,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:46:00,0.06,0.19,28.36,Nest,0,1,-0.514864153335283
2017-05-13 02:47:00,0,0.06,28.24,Nest,0,1,-0.646118271335638
2017-05-13 02:48:00,0,0.13,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:49:00,0,0.12,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:50:00,0,0.19,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:51:00,0,0.0600000000000001,28.36,Nest,0,1,-0.646118271335638
2017-05-13 02:52:00,0.06,0.26,28.48,Nest,0,1,-0.514864153335283
2017-05-13 02:53:00,0.06,0.88,28.36,Nest,0,1,-0.514864153335283
2017-05-13 02:54:00,0.13,0.49,28.24,Nest,0,1,-0.361734349001536
2017-05-13 02:55:00,0.0600000000000001,0.12,28.48,Nest,0,1,-0.514864153335283
2017-05-13 02:56:00,0.12,0.18,28.36,Nest,0,1,-0.383610035334929
2017-05-13 02:57:00,0,0.06,28.48,Nest,0,1,-0.646118271335638
2017-05-13 02:58:00,0.5,0.75,28.48,Nest,1,0,0.447666045333982
2017-05-13 02:59:00,0,0.12,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:00:00,0,0.12,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:01:00,0,0.06,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:02:00,0,0.06,28.6,Nest,0,1,-0.646118271335638
2017-05-13 03:03:00,0,0.06,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:04:00,0,0.25,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:05:00,0.12,0.12,28.6,Nest,0,1,-0.383610035334929
2017-05-13 03:06:00,0.06,0.06,28.48,Nest,0,1,-0.514864153335283
2017-05-13 03:07:00,0,0.06,28.6,Nest,0,1,-0.646118271335638
2017-05-13 03:08:00,0.06,0.06,28.36,Nest,0,1,-0.514864153335283
2017-05-13 03:09:00,0,0.31,28.6,Nest,0,1,-0.646118271335638
2017-05-13 03:10:00,0,0.38,28.6,Nest,0,1,-0.646118271335638
2017-05-13 03:11:00,0,0.2,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:12:00,0,0.32,28.6,Nest,0,1,-0.646118271335638
2017-05-13 03:13:00,0,0.12,28.6,Nest,0,1,-0.646118271335638
2017-05-13 03:14:00,0.07,0.19,28.48,Nest,0,1,-0.492988467001891
2017-05-13 03:15:00,0,0.19,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:16:00,0,0.14,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:17:00,0.06,0.13,28.36,Nest,0,1,-0.514864153335283
2017-05-13 03:18:00,0.06,0.07,28.36,Nest,0,1,-0.514864153335283
2017-05-13 03:19:00,0,0.19,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:20:00,0.13,0.13,28.48,Nest,0,1,-0.361734349001536
2017-05-13 03:21:00,0,0.13,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:22:00,0,0.25,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:23:00,0.07,0.13,28.36,Nest,0,1,-0.492988467001891
2017-05-13 03:24:00,0.0599999999999999,0.12,28.48,Nest,0,1,-0.514864153335283
2017-05-13 03:25:00,0,0.12,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:26:00,0.06,0.12,28.36,Nest,0,1,-0.514864153335283
2017-05-13 03:27:00,0,0.43,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:28:00,0,0.68,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:29:00,0.33,1.69,28.36,Nest,1,0,0.0757793776663117
2017-05-13 03:30:00,1.37,1.63,28.24,Nest,1,0,2.35085075633912
2017-05-13 03:31:00,0,0.07,28.12,Nest,0,1,-0.646118271335638
2017-05-13 03:32:00,0,0.07,28.24,Nest,0,1,-0.646118271335638
2017-05-13 03:33:00,0,0.12,28.24,Nest,0,1,-0.646118271335638
2017-05-13 03:34:00,0.07,0.07,28.36,Nest,0,1,-0.492988467001891
2017-05-13 03:35:00,0,0.19,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:36:00,0,0,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:37:00,0,0.25,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:38:00,0,0.31,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:39:00,0,0.07,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:40:00,0,0.07,28.48,Nest,0,1,-0.646118271335638
2017-05-13 03:41:00,0,0.19,28.6,Nest,0,1,-0.646118271335638
2017-05-13 03:42:00,0.06,2.27,28.6,Nest,0,1,-0.514864153335283
2017-05-13 03:43:00,1.12,2.13,28.48,Nest,1,0,1.80395859800431
2017-05-13 03:44:00,0,1.82,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:45:00,0.44,1.12,28.24,Nest,1,0,0.316411927333628
2017-05-13 03:46:00,0.49,2.14,28.36,Nest,1,0,0.42579035900059
2017-05-13 03:47:00,0.63,2.33,28.36,Nest,1,0,0.732049967668084
2017-05-13 03:48:00,0.26,1.45,28.24,Nest,1,0,-0.0773504266674351
2017-05-13 03:49:00,0.2,1,28.24,Nest,0,1,-0.20860454466779
2017-05-13 03:50:00,0,0.44,28.24,Nest,0,1,-0.646118271335638
2017-05-13 03:51:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:52:00,0,0,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:53:00,0,0.25,28.36,Nest,0,1,-0.646118271335638
2017-05-13 03:54:00,0,0.19,28.24,Nest,0,1,-0.646118271335638
2017-05-13 03:55:00,0.07,1.14,28.36,Nest,0,1,-0.492988467001891
2017-05-13 03:56:00,0.26,1.01,28.48,Nest,1,0,-0.0773504266674351
2017-05-13 03:57:00,0.25,0.32,28.24,Nest,1,0,-0.0992261130008276
2017-05-13 03:58:00,0.06,0.13,28.12,Nest,0,1,-0.514864153335283
2017-05-13 03:59:00,0.06,0.12,28.12,Nest,0,1,-0.514864153335283
2017-05-13 04:00:00,0.5,1,27.99,Nest,1,0,0.447666045333982
2017-05-13 04:01:00,0.0600000000000001,0.5,27.87,Nest,0,1,-0.514864153335283
2017-05-13 04:02:00,0.0599999999999999,0.0599999999999999,27.87,Nest,0,1,-0.514864153335283
2017-05-13 04:03:00,0.44,1.81,28.12,Nest,1,0,0.316411927333628
2017-05-13 04:04:00,0.13,1.01,28.12,Nest,0,1,-0.361734349001536
2017-05-13 04:05:00,0.0599999999999999,1.13,28.24,Nest,0,1,-0.514864153335283
2017-05-13 04:06:00,0.43,1.32,28.36,Nest,1,0,0.294536241000236
2017-05-13 04:07:00,0,0.93,28.48,Nest,0,1,-0.646118271335638
2017-05-13 04:08:00,0,0.37,28.36,Nest,0,1,-0.646118271335638
2017-05-13 04:09:00,0.07,0.25,28.48,Nest,0,1,-0.492988467001891
2017-05-13 04:10:00,0.0600000000000001,1.12,28.36,Nest,0,1,-0.514864153335283
2017-05-13 04:11:00,0.69,2.06,28.12,Nest,1,0,0.863304085668438
2017-05-13 04:12:00,0.06,2.26,28.12,Nest,0,1,-0.514864153335283
2017-05-13 04:13:00,0,1.89,27.87,Nest,0,1,-0.646118271335638
2017-05-13 04:14:00,0,0.0600000000000001,27.87,Nest,0,1,-0.646118271335638
2017-05-13 04:15:00,0,0.0600000000000001,27.99,Nest,0,1,-0.646118271335638
2017-05-13 04:16:00,0.06,0.12,28.12,Nest,0,1,-0.514864153335283
2017-05-13 04:17:00,0,0.14,28.24,Nest,0,1,-0.646118271335638
